set O:= 0;
set N:= 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100;
set K:= 1 2 3 4;
param V:= 4;
param cp:= 400;
param dm:= 5.0;
param o:=
33 8666 4333 14082 10 12 15526 12638 48 31 12 35 12638 12 16 20220 38 77 21 25 27 11 11554 19 19 9 25 17 9 9 6 5 32 9 0 5 6 18415 16248 27 29 10471 16609 17693 21 22 71 20 16 14 20 2528 3 10 38 8 12 14443 65 14 15165 14 20 21 22 16248 19 9 18 19 7 12 5777 26 12999 14 19 5 6 3 2 5416 1 17 15 16609 17 27 17 10 11193 10 18054 15526 20 16 16 14 15 18 61 17332 
34 26 8666 35 20 12999 40 34 18 81 8 16 16609 36 21 24192 22026 23470 29 34 20 32 14443 71 72 7 12638 12 11915 12 19 36 14 24 5 0 5 28 23 113 62 14 38 85 95 48 44 91 20581 75 21665 6860 23 16 12999 11 23 20 24 19 21 18776 22 14804 58 19498 32 8666 18054 6499 13 40 5416 61 31 16609 66 7 23 2 3611 7222 4 20 22 43 21 103 75 28 62 12999 24 19498 20 69 36 37 75 82 19137 21 
35 14804 11 19859 15 16 24 23 65 82 4 15 15526 23 23 105 24553 100 24192 22 17 6 17332 26 21665 10832 32 56 27 51 8305 33 49 10 6 5 0 88 45 30 19137 66 88 29 26359 26 23 23 25 37 21 17 5 19 30 12999 61 21 44 19 84 20 29 14 16 20 5 6 27 9 12 11 2 37 23 19498 20 12 8666 19 6499 11 5 74 22 90 23 27081 21 16 19 11554 24 43 43 24 25 22 23 90 20942 29 
36 11448 14443 24 19859 18 28 10 7222 5 24 10 7 19 25 14240 22 22 8 23 5 17 16 18 21 48 21 18 10610 13 26 55 14 14 18415 28 88 0 15 15356 67 14 30 19 87 13 4885 3 2528 4694 2889 21 68 14 25 91 16 16 81 13402 11 6661 10 32 9388 8 25 35 24 21 13360 25 40 28 13323 14 60 18054 19137 27 20220 23 24 3997 6 6661 14 23 17693 10 9493 10471 48 12 12 11 15 13 12564 11727 21 15 
37 5863 12638 5 15 8 3 3071 10832 9 19137 59 16 9 12 3 6 6 5 6 12 74 6 23 11 26 9992 29 6980 8 15 32 13 23 16248 23 45 15 0 5863 11 11 9 2 5 11 25 37 11 8935 13960 11 21 35 6 10610 12 29 8 6 2 3909 4 13721 17693 18 25275 43 14 11168 11 18 21665 12 5329 5773 7 13 11168 21 13 11 17332 15 6 8 1117 9 2 11554 9 17332 1396 1 2 2513 2 2 6 0 7 1 
38 47 40 8935 22 11546 7 11 34 11 26720 21665 21 30 18 3 7 17 6980 13 61 104 9326 10 22 18707 17 52 13 17 19 47 77 25 27 113 30 15356 5863 0 15 11168 11 5584 5026 11 9214 15 28 15 17590 66 24553 31 11448 20 15 12 7539 11 7 35 6 20220 24 25 37 29 14 68 19 22 29247 9548 10 9 12 16 19 26359 23 34 51 13 10 7 6 7 7259 18415 10051 24192 9 6701 13 34 30 7539 9 6 9 5026 
39 12 10 6 8 1998 12 22 12 12879 17332 12435 59 6 10 12 27 12 13 12 18 20 3775 4 2 10 2 26 41 11 7 46 12 13767 29 62 19137 67 11 15 0 6 8 7994 9 44 13101 19 17 13545 19 8216 68 9992 16 4 2 2 6217 15 36 43 14 52 29 35 47 22026 2 7 36 11 22 12 4 12 5 14 14 18 10 7 15165 13 46 46 12 14 9 46 46 17 9992 11 10 10331 33 18 7994 9104 12 12 
40 12 6701 3 8 17 6980 8 8935 19 13721 11 25 4 2792 8 8 9 10 28 48 58 2 17 8 29 6980 1954 4 4 16 11 7818 49 10471 14 66 14 11 11168 6 0 5026 7 15 11 40 12285 49 11 15077 6422 12277 7 2 5 7 5026 8 2 5305 13 9 11 16 32 22 17 9214 5863 25 8655 33 6 9 7 9 7 8 12277 7818 7 11554 37 31 9 8 20 3630 34 5 23 6980 20 8 5 8 6 4 12 11 26 
41 16 30 3 14 3997 31 8 22 13 78 39 28 32 12 9 2665 11 12 8660 24 42 3 1 12 13 12 8 10 9 46 21 33 22 16609 38 88 30 9 11 8 5026 0 4 5 17 10 14 21303 77 32 22 37 28 7 29 12 3 3 5 8 7994 12 39 22748 27 52 26 11 19 14 35 22 2 4 3 2 10 41 17332 12006 10 17 10658 36 17 10 14 4 34 8935 88 8 7 8097 28 6701 16 6143 15 8 29 
42 6980 18 11 50 7 4441 5026 15 15 23 35 24 38 5 10 8 6 5773 6 17 21 5 9 28 52 10 15 9 9 17 36 18 26 17693 85 29 19 2 5584 7994 7 4 0 2 4 7 9326 33 14804 20942 13 18776 11193 7 10 18 8 1776 5026 4 5107 9 33 20581 47 27 94 38 23 13 16248 23470 6 18 5 22 10889 15 19 27 11168 19 7994 6 6 3350 5584 2 14 7 19859 4 3 5 4 3350 5 3 6 8 9 
43 12 17693 4 14519 16 12 8 19 19 29 21 45 11448 26 11 1554 5863 7 9 21 23470 6 10 14 58 11 9493 13 13 63 24 71 24192 21 95 26359 87 5 5026 9 15 5 2 0 6 8438 11 20 18054 24 14 21665 16 17 15 9770 14 3 7259 6 6883 7 20 30 33 33 53 20 13402 17 22 53 5995 11 6 5995 26 17 28 63 13123 87 39 10 27 5584 6701 4 71 10 26 9 21 5863 8 23 7 20 5026 13 4188 
44 10 16609 27 14798 10 6 6 13360 10 22748 35 57 15 23 6 23 2 5 7539 12844 28 9 9 39 18 15 10331 20 10331 18 78 19 43 22 48 26 13 11 11 44 11 17 4 6 0 7 10 23 13 15077 13 20942 13 9 13402 46 12 23 7539 16 7 2792 20 20581 35 32 25275 12435 16 17 35 101 9 7 16 17 13123 14 25 15915 13960 24 9 6422 4747 10 2 19 16 6980 20220 3 4 4 21 9 19 5 11 4188 2 
45 9 14 7772 11 13 3 11 8 5 19137 12 6661 20 30 8097 8882 20 2 3109 6 19 12 21 13101 26 17 10889 8097 39 12879 18 13 19 71 44 23 4885 25 9214 13101 40 10 7 8438 7 0 9 4 4 6661 10 21 8 35 13 12879 24 32 8935 5584 3 4188 38 27 9 27 25 31 44 14 12638 27 20 10 21 14 9548 21 25 11324 44 18415 5 2 2 6 22 6439 17 11 55 6 8 6 12 7 5 28 7 20 6 
46 10 56 10 15 15 5 9 7 2 19 12 7 11 11 11168 45 16 16 5 5 33 45 16 15099 14211 15 26 18 11168 14 16 12 14082 20 91 23 3 37 15 19 12285 14 9326 11 10 9 0 2220 10 18 20 17332 36 13 26 58 28 10214 11168 8 4 9 9 12 6883 24 77 68 13 14 12638 23 12213 11546 14 16 13 11324 43 49 12213 19 2887 4 4219 8 8376 9 35 9 12277 8655 8935 10 10 9214 8097 11 10 9 9493 
47 11 11915 68 69 26 6 8655 4694 2887 19 10 5 16609 11 13 19859 13 12 18 12 14 23 52 15321 87 17 12564 8655 21 82 23 33 10471 16 20581 25 2528 11 28 17 49 21303 33 20 23 4 2220 0 2 4333 58 14804 8 11 19859 28 14 18054 11448 9 5107 8935 23 33 9 26 15887 17098 18054 10832 12 18054 12 13 12657 13323 19 18 24 35 18 21 3 4219 5551 9493 21 19 7 8 11 10331 10051 9214 12 11 36 11 13 8935 22 
48 30 20 30 19 46 4885 6980 10 1998 30 7 6 16 35 15 18 8935 6 4 12 15 20 11546 56 22 13545 21 28 35 18 40 6 9749 14 75 37 4694 8935 15 13545 11 77 14804 18054 13 4 10 2 0 12 12277 12999 7 8655 18 14 16 20 38 10 4 7818 4333 10 36 19859 30 18 32 35 9 21 11 11 11324 24 53 15 22 64 65 15165 1 13 4663 10 11 17 6 23 17 37 17 31 16 9 7259 37 10 9 12 
49 13 14082 42 19 30 11 11727 32 6 17693 10 20 22 14 18 97 27 34 7 5 14 17 17 17542 24192 16876 15 22 13 91 15 12 12 20 21665 21 2889 13960 17590 19 15077 32 20942 24 15077 6661 18 4333 12 0 16609 15887 23 13402 26 15987 16 88 14240 26 10 12285 14 30 4333 40 16 77 26 13360 11915 74 14655 28 15099 20 20 24 20581 19498 20942 18054 4885 7106 10 13123 17 24 9 42 36 55 54 12564 16 26 15 17 15 14 14240 
50 5 4 10 2234 6 8 7539 19 16 11 15 12 3 15 27 12564 12564 9992 12 14 8 12 8 37 5863 8 4747 5 12 19 10 12 10 2528 6860 17 21 11 66 8216 6422 22 13 14 13 10 20 58 12277 16609 0 16 7 6 6 6 31 11 6422 38 8 13 11 12 31 15 9 10214 3350 14 5 10 9 27 8 16 1396 4 6 11 7 3611 7106 30 9 12 28 19 8 27 10 23 9772 41 32 17 10 12 12 38 46 
51 12 17 17 10 13721 20 12999 10832 14804 4 6860 10471 17 15 26 40 78 23 49 14 3 13721 69 19137 20 59 11 10 7944 30 4 6 8 3 23 5 68 21 24553 68 12277 37 18776 21665 20942 21 17332 14804 12999 15887 16 0 19 13 22 27 18 18 14 64 14 18054 36 8666 13721 33 5 20 29 5777 5 9 17 19 16 21 23 7 4694 4333 10 3 13 16 18 69 21665 16248 33 46 14 74 16248 21 17 19 30 15887 16971 62 36 
52 4 5416 10 10110 8 8 4 13 6138 13 25 17 10 6 25 27 10110 18 3 8 10 6 8 42 13721 9770 12 2 4188 13360 15 13 19 10 16 19 14 35 31 9992 7 28 11193 16 13 8 36 8 7 23 7 19 0 4188 24 11 10 11193 5305 8 4694 9 6 12 13 19 27 49 12 7 5777 18 7 14 9 8438 9 9388 51 43 10471 10832 5 6 8 17 11915 10 6 2 9 10 15 8 6 9 23 8 8305 7 19 
53 1117 6 5 8 12 8 7 28 8 49 8097 12 3630 3 17 9 32 36 11 40 12277 7 12 8655 10 17 9 2513 2 10 16 5863 21 38 12999 30 25 6 11448 16 2 7 7 17 9 35 13 11 8655 13402 6 13 4188 0 11 9 8 5305 1 9 6 14 8097 10889 13960 38 17 44 6 18 9 30 5026 5 5584 6422 5 5584 45 7 6 10471 15 26 8 6143 20 5 13 3071 13 14 5 22 3 4 17 8 22 4747 6422 
54 25 11 28 4467 2 9326 10 15165 22 12 59 18 2513 7539 12844 11 13 46 8438 38 17 4 5 7 3 5 3350 27 5 16 25 12 65 8 11 12999 91 10610 20 4 5 29 10 15 13402 13 26 19859 18 26 6 22 24 11 0 2 4 17 23 10 11 14 62 20 22748 69 64 5773 6 12 13 14 4 4 5 5 4 5 10 11 2234 18 11 9548 10214 13 60 8655 17 9 16609 12006 39 10889 35 36 10 36 21 41 11168 
