set O:= 0;
set N:= 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100;
set K:= 1 2 3 4 5 6 7 8 9 10;
param V:= 10;
param cp:= 200;
param dm:= 5.0;
param o:=
33 11915 16609 16971 61 16 15165 15526 59 30 61 53 14082 35 17 16971 30 66 14 25 29 17 9027 10 10 9 14 16 9 9 6 7 7 1 0 2 2 1805 2166 3 6 10110 10110 9388 9 10 35 9 8 8 8 6860 8 6 72 16 17 16971 58 21 14082 16 17 30 30 14804 29 18 14 55 17 63 31414 33 30330 16 20 37 58 29 36 28164 35 31 23 23109 23 27 23 22 20581 22 19859 26720 32 32 27 23 25 24 88 23470 
34 23 15526 32 56 14804 28 29 15 53 28 15 12999 62 15 15165 13360 14804 14 22 14 32 8305 30 32 6 6499 7 5777 7 19 22 4 4 2 0 5 1 3 13 12 11 21 40 38 20 19 36 8666 36 7944 7944 32 8 19137 19 32 23 19 23 17 17332 16 15526 61 15165 58 14443 14082 14082 17 127 31414 68 61 16609 61 30 117 36 28886 28525 28 27 26 45 22 84 82 42 81 18776 22 25636 25 97 46 45 94 84 20942 22 
35 13721 20 19137 35 18 19 22 66 66 19 19 16248 38 19 75 16971 75 15165 19 17 10 10832 13 10832 9027 19 40 17 38 7583 36 7 3 2 5 0 14 4 3 3972 43 43 13 10110 10 9 9 11 17 8 15 7 9 35 15887 61 18 29 18 55 15 20 16 20 17 17 15 19 14 16 36 36 35 39 17332 18 38 29969 120 29608 32 32 104 28 98 24 23109 23 26 25 20942 22 57 56 34 32 28 30 95 24192 32 
36 12638 16609 21 15165 19 61 15 14443 18 19 13 15 16 25 15526 14 30 14 45 13 10 11 11 11 14 9 10 6860 7 6 26 5 3 1805 1 14 0 2 2528 7 12 14 11 42 11 10471 11 9388 9749 9027 11 36 10 40 72 17 19 66 18415 16 18054 17 66 16248 18 17 31 19 15 14804 66 65 36 31775 18 64 30691 30330 37 29969 33 36 25275 24 23831 29 44 21665 24 21303 19859 82 26 29 25 30 29 24553 21665 44 29 
37 14082 18415 23 21 17 17 16971 16609 20 16609 61 19 18 58 18 19 35 14 15 17 42 12 40 14 18 9027 39 8666 10 8 17 4 4 2166 3 4 2 0 722 2 25 15 13 12 45 42 42 11 9749 9388 9 11 33 22 18054 21 74 32 23 31 17332 35 17332 17332 19 16609 32 20 15887 16 42 33580 37 32497 18415 20 40 31052 35 31 30 29969 53 32 51 24553 47 26 23831 45 21303 22026 32 56 27081 32 25 105 26 95 25 
38 59 38 19498 22 18054 17 22 34 17 17332 15526 20 37 30 20 16 71 14082 17 61 45 11554 12 22 9388 12 42 9 12 8 18 16 4 3 13 3 2528 722 0 2 12999 14 11915 11915 48 11193 14 22 12 10110 39 9388 18 20220 23 19 21 16971 20 18 71 20 18054 18 22 19 17 17 66 16 34 34302 19137 37 19 23 32 35 31775 39 62 61 30 29 26 25 48 23831 24553 23470 22026 45 28886 57 111 105 25997 34 24 31 25636 
39 18 20 20 18 16971 18 33 16 15887 16248 14443 61 17 15 20 58 18 12 13 17 11 10832 13 10 18 9 38 35 11 8 32 6 3972 6 12 3972 7 2 2 0 14 27 12638 14 51 11915 14 12 11193 12 10471 42 9388 43 19 18 25 18054 40 69 77 23 72 36 36 35 17332 19 19 66 35 38 79 42 77 35 65 64 40 40 39 30691 27 104 103 31 26 29 95 92 27 22026 35 27 26720 103 50 25997 23470 29 31 
40 22 14082 15 14 55 12638 28 12999 27 14443 14 28 17 12844 16 18 18 13 55 59 22 7 26 8 25 6701 7259 7 8 14 9 9027 38 10110 11 43 12 25 12999 14 0 558 1 3 1 6 1396 8 2 2234 2513 2792 3 8 7 5 6980 8 14 4188 14 5 5 6 7 5 4 4188 2792 12 16752 34 10 64 10 26 19 18 14798 14519 17 13960 42 39 11 12 17 8660 37 9 16 8660 70 22 21 31 19 17 28 30 65 
41 10 27 18 15 12999 48 13 15 16 55 25 17 59 25 19 13960 17 16 13123 16 10 6 6 27 7 12 9 7 8 26 8 18 9 10110 21 43 14 15 14 27 558 0 1 1 2 1 2 1396 8 2 5 6 6 8 26 10 8 6 8 5 7539 5 8 4747 4 8 4 8 6 3 34 17 5 32 10 12 15 59 14798 14519 16 14 10214 38 19 12 11 9 18 8438 29 8 17 16752 65 15356 30 16194 27 15 63 
42 5305 17 56 51 13 12277 13360 14 26 15 25 17 59 15 60 55 19 12564 13 14 5 6 11 26 21 7 13 7 8 8 15 10 11 9388 40 13 11 13 11915 12638 1 1 0 1 1 1 838 2 1396 1396 2 2234 2234 9 6 11 9 5026 7539 6 7539 9 9 5026 8 5 16 18 7 3 17311 17311 7 66 6 51 15915 19 15 30 14519 15 10436 10 12 9770 8882 9 9 10 7772 11 17 21 16 15636 17 21 27 29 64 
43 6 12638 15 11554 25 22 12 12 24 16 11 25 13960 46 57 12844 14240 12 13 13 4188 5 9 11 19 6 5863 7 8 21 7 33 8305 9 38 10110 42 12 11915 14 3 1 1 0 2 1396 1 1 1954 1 2 2513 2 17 9 5863 17 7 8376 6 8376 5 5 6 5 5 8 8 3630 3 19 35 5584 33 6 11554 32 19 19 60 14519 58 41 12 38 9548 8438 10 36 9 8 16 67 16473 20 59 16 63 13123 28 15077 
44 7 14443 61 13360 14 16 14 12999 17 14443 26 56 19 51 61 57 17 15 13402 14519 7 8 8 28 7 8 6980 13 7259 7 30 10 17 10 20 10 11 45 48 51 1 2 1 2 0 1 1 3 1 1675 2 1954 2 8 6143 20 9 19 6980 18 9 5026 6 5584 9 6 4188 5026 4 4 35 70 7 17 12 27 16194 16 17 15356 14798 16 11 10436 10436 41 10 36 11 9104 8216 18 18 22 68 32 64 19 57 15356 16 
45 7 16 15165 13 16 13 29 17 55 14443 13 14082 31 50 15356 13960 61 14 13123 18 6 8 12 6980 11 8 6980 6422 28 6143 9 9 10 35 19 9 10471 42 11193 11915 6 1 1 1396 1 0 2 1 1 1396 1 2 2 31 7 5305 15 20 7259 4747 8 5584 22 12 5 6 6 11 17 5 18149 23 13 17 13 17 16752 32 20 15915 61 15356 23 12 12 12 38 9548 20 19 35 9 23 20 35 18 16 69 16 61 17 
46 6 56 14 16 15 14 15 14 13 14 14 17 15 13 14798 55 30 49 14 17 10 22 7 6422 5026 6 13 12 6701 6 8 8 7583 9 36 9 11 42 14 14 1396 2 838 1 1 2 0 838 2 3 2 1396 6 10 14 22 16 5305 7818 5 8 7 6 6 5026 5 19 20 5 5 18149 20 6422 17311 7 16 21 16194 32 64 15356 15 11102 13 10436 10 9326 9 39 12 8216 9104 17869 22 19 15915 15636 19 16 17 16194 
47 6 12999 55 48 25 13 12638 11554 11915 14 14 12 13960 11 14 12844 17 23 47 52 4 9 19 5584 17 5 5584 5026 12 20 12 29 7222 8 8666 11 9388 11 22 12 8 1396 2 1 3 1 838 0 2 558 6 1954 1 9 7539 13 9 6143 8655 6 8376 5584 22 22 6 6 4747 4747 4188 4188 20 18149 6 19 6422 11915 21 18 20 32 15 19 14 10214 10214 9992 18 11 11 10 10 8660 17311 17032 20 17 60 16 17 14240 31 
48 26 30 31 17 58 13360 14443 53 14082 30 14 16 17 50 19 14 15356 14 16 57 7 12 6143 28 6 6143 14 25 28 6 29 6 7222 8 36 17 9749 9749 12 11193 2 8 1396 1954 1 1 2 2 0 3 558 838 2 8097 7 6 9 7 29 6 7 6143 6143 8 22 6143 11 7 9 19 19 23 7 20 6980 27 69 17 21 66 64 15915 13 44 11102 14 11 12 13 39 18 38 37 74 35 19 16473 70 17 20 21 
49 6 13360 27 12 25 15 12999 48 14 12999 12 49 16 11 16 50 28 46 12 14 4 6 5 5584 4188 4747 6 9 6 19 7 7 7 8 7944 8 9027 9388 10110 12 2234 2 1396 1 1675 1396 3 558 3 0 838 1396 2 9493 9 6701 9 26 8655 12 10 6143 12 25 5584 11 5 21 6 4747 18707 75 6980 36 6980 15 19 21 16752 16473 15915 15915 11324 10658 13 10436 12 12 10 36 33 36 70 17311 21 31 19 21 16 16 15636 
50 7 29 17 13360 14 13 14082 26 27 28 25 14 15 24 30 13402 14798 12006 25 15 6 11 6 26 5026 6 6422 7 26 20 13 12 7 6860 7944 15 11 9 39 10471 2513 5 2 2 2 1 2 6 558 838 0 2 1 11 8 6 34 6 8097 22 9 7 8 8 12 8 6 6143 5305 21 21 24 9 74 8 27 17869 35 22 68 33 16473 11991 45 11 12 20 20 12 40 10 20 18707 73 70 34 18 22 16 63 67 
51 9 61 18 28 14804 17 14804 14082 14443 30 13360 14443 31 14 19 28 61 16 51 16 6 6143 25 6980 11 25 8 8 6980 22 8 5 8 8 32 7 36 11 9388 42 2792 6 2234 2513 1954 2 1396 1954 838 1396 2 0 3 11 15 12 9 6 9 21 7 6980 28 7259 6422 28 6 7 22 5584 22 39 9 23 8 18 73 22 17590 17311 21 19 12 13 13 46 10658 10436 44 42 19 41 19265 24 23 22 34 18149 15356 65 35 
52 7 13721 14 12638 13 15 15 49 12638 15 46 25 16 12 28 25 13960 22 14 14 4 5 5 22 4188 4747 11 5 5584 4188 11 22 11 6 8 9 10 33 18 9388 3 6 2234 2 2 2 6 1 2 2 1 3 0 9772 17 9 10 6980 8935 7 8655 7 8 9 6 7 12 25 6 11 19545 24 8 37 9 12999 20 17590 70 69 16752 16752 13 14 12 22 9992 11 21 10 9 11 36 18 21 20 64 17 14240 17 32 
53 9992 28 29 28 45 27 46 88 23 94 22026 26 22895 23 46 27 93 83 42 89 10436 22 22 11546 13 22 47 11324 15 14 24 16248 35 72 19137 35 40 22 20220 43 8 8 9 17 8 31 10 9 8097 9493 11 11 9772 0 2 3 1 2220 1 5 2 14 8376 9772 6980 20 9 39 7 34 16 26 7259 13 8655 21665 13 11102 47 11 11 11102 26 51 15 13323 24 13 26 12435 14 25 20 73 19 19 68 36 63 16654 17764 
54 36 26 87 20220 23 19859 24 20220 42 24 81 21 21220 18986 21499 23 22 77 19545 42 11 11 10 13 11 20 10658 41 11 40 22 14 62 16 19 15887 72 18054 23 19 7 26 6 9 6143 7 14 7539 7 9 8 15 17 2 0 1 1 2 5 1 2 7 29 10 5584 34 28 8376 11 9 14 13 6 13 8 25 12 14 14 22 9992 22 14 11991 12213 14 45 11102 15 12 10658 11769 70 17320 67 64 16 68 29 63 16876 
55 10 19 25 74 21 36 24 37 24 25 23 78 20103 17590 25 19 41 36 23 39 16 8 11 9 11 36 12 18 11 9104 12 13360 29 17 32 61 17 21 19 18 5 10 11 5863 20 5305 22 13 6 6701 6 12 9 3 1 0 2 444 2220 1 3 9 6 15 4467 6980 6 7 17 7 24 50 6 12 12 18054 11546 10658 12 12 9770 10436 13 14 23 14 13 20 12 10436 38 12 66 18 16 60 14877 20 15 29 16 
